"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US36063022902","Census Tract 229.02, Niagara County, New York","3121","3095","3046","16","10","14","0","9","26","26","12","8","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023001","Census Tract 230.01, Niagara County, New York","2225","2174","2139","15","12","3","0","5","51","51","14","29","4","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023100","Census Tract 231, Niagara County, New York","2370","2334","2277","14","11","14","0","18","36","36","16","3","4","1","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023200","Census Tract 232, Niagara County, New York","2838","2787","2688","38","22","25","0","14","51","46","6","25","6","1","6","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023300","Census Tract 233, Niagara County, New York","6993","6881","6650","71","37","102","4","17","112","101","50","25","21","1","1","3","0","0","0","0","0","0","0","0","0","11","3","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023401","Census Tract 234.01, Niagara County, New York","7400","7214","6622","448","28","51","2","63","186","176","117","23","18","0","11","3","0","1","3","0","0","0","0","0","0","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023402","Census Tract 234.02, Niagara County, New York","4259","4205","4002","128","15","48","5","7","54","51","25","2","11","1","2","7","1","0","0","0","0","0","0","2","0","3","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023404","Census Tract 234.04, Niagara County, New York","5127","5009","4669","245","8","59","0","28","118","114","56","19","23","0","2","7","4","2","1","0","0","0","0","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023405","Census Tract 234.05, Niagara County, New York","3743","3670","3405","169","23","50","0","23","73","68","26","20","8","0","6","6","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023500","Census Tract 235, Niagara County, New York","2617","2473","2177","252","10","5","0","29","144","132","94","9","8","2","5","10","3","0","0","1","0","0","0","0","0","12","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023600","Census Tract 236, Niagara County, New York","3878","3714","3246","405","14","18","2","29","164","152","112","15","6","1","6","7","2","0","2","1","0","0","0","0","0","10","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023700","Census Tract 237, Niagara County, New York","2059","1929","1568","298","25","10","1","27","130","120","66","29","2","2","8","4","1","1","7","0","0","0","0","0","0","10","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023800","Census Tract 238, Niagara County, New York","3364","3268","2954","254","21","18","1","20","96","87","53","14","5","3","3","3","2","0","2","1","0","0","1","0","0","8","1","3","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023901","Census Tract 239.01, Niagara County, New York","3941","3841","3656","130","5","20","0","30","100","86","57","10","6","1","2","5","3","0","1","1","0","0","0","0","0","14","11","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063023902","Census Tract 239.02, Niagara County, New York","5306","5196","4918","187","21","39","0","31","110","103","56","17","14","0","5","4","0","0","2","0","0","3","0","2","0","7","3","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024001","Census Tract 240.01, Niagara County, New York","5985","5913","5796","43","34","18","3","19","72","69","29","21","14","1","2","0","0","0","1","0","0","0","1","0","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024002","Census Tract 240.02, Niagara County, New York","1840","1803","1747","9","19","7","0","21","37","31","11","16","0","0","0","2","0","0","1","0","0","0","0","1","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024101","Census Tract 241.01, Niagara County, New York","3952","3913","3842","11","28","12","1","19","39","33","14","16","1","0","2","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024102","Census Tract 241.02, Niagara County, New York","2662","2633","2585","19","16","8","0","5","29","26","10","8","1","0","3","1","2","0","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024201","Census Tract 242.01, Niagara County, New York","6799","6704","6556","59","33","29","0","27","95","88","41","25","9","0","5","1","5","0","0","0","0","2","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024202","Census Tract 242.02, Niagara County, New York","2867","2831","2757","17","13","9","5","30","36","35","5","13","8","2","7","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024301","Census Tract 243.01, Niagara County, New York","1264","1248","1226","7","12","1","0","2","16","15","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024302","Census Tract 243.02, Niagara County, New York","4729","4670","4562","27","38","14","3","26","59","58","18","26","12","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024303","Census Tract 243.03, Niagara County, New York","5839","5773","5610","90","46","13","6","8","66","62","21","30","1","2","5","2","0","0","1","0","0","0","0","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024401","Census Tract 244.01, Niagara County, New York","2701","2673","2587","37","18","29","0","2","28","24","4","12","5","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024404","Census Tract 244.04, Niagara County, New York","4795","4760","4644","41","21","42","0","12","35","35","13","6","11","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024405","Census Tract 244.05, Niagara County, New York","5329","5275","5123","27","78","34","4","9","54","53","20","14","15","0","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024406","Census Tract 244.06, Niagara County, New York","3437","3375","3188","98","39","31","0","19","62","58","19","12","13","2","4","2","2","0","2","1","0","0","1","0","0","4","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024501","Census Tract 245.01, Niagara County, New York","2783","2758","2712","7","8","20","0","11","25","21","7","8","1","1","4","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024502","Census Tract 245.02, Niagara County, New York","3988","3936","3852","22","30","12","1","19","52","48","12","13","13","1","6","0","0","0","1","1","0","0","1","0","0","4","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063024600","Census Tract 246, Niagara County, New York","4765","4727","4640","35","6","32","0","14","38","38","13","12","7","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063940001","Census Tract 9400.01, Niagara County, New York","1152","1061","720","14","316","11","0","0","91","89","10","66","5","0","7","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063940100","Census Tract 9401, Niagara County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063990000","Census Tract 9900, Niagara County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020102","Census Tract 201.02, Oneida County, New York","1237","1174","883","221","2","13","0","55","63","59","41","7","0","1","1","2","0","2","4","0","0","0","0","0","1","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020300","Census Tract 203, Oneida County, New York","1366","1294","753","379","3","89","0","70","72","68","29","15","11","1","2","0","3","1","5","0","0","0","0","1","0","4","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020705","Census Tract 207.05, Oneida County, New York","2090","2003","1705","206","0","40","2","50","87","81","50","7","9","0","5","5","1","1","3","0","0","0","0","0","0","6","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020802","Census Tract 208.02, Oneida County, New York","3949","3757","2703","559","24","264","0","207","192","185","92","9","20","3","26","13","2","0","13","1","0","1","5","0","0","7","2","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020803","Census Tract 208.03, Oneida County, New York","2719","2553","1435","407","3","472","1","235","166","160","93","5","16","1","26","2","1","0","7","0","0","3","0","6","0","6","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065020900","Census Tract 209, Oneida County, New York","2250","2062","1332","480","16","107","0","127","188","180","100","23","15","4","23","5","0","0","3","0","0","1","0","1","5","6","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36065021000","Census Tract 210, Oneida County, New York","1734","1628","941","323","8","283","0","73","106","100","44","2","23","1","8","1","3","0","11","2","0","1","4","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
